Product URL,Product Name,Product Price,Rating,Number of Reviews
https://www.amazon.inhttps://aax-eu.amazon.in/x/c/RLnW_88p5AepTVryqJbnZ5AAAAGLRwIq1QMAAAH2AQBvbm9fdHhuX2JpZDMgICBvbm9fdHhuX2ltcDEgICBkqaKy/https://www.amazon.in/dp/B01NAZVN8M/?_encoding=UTF8&pd_rd_i=B01NAZVN8M&ref_=sbv_search_btf&pd_rd_w=efug8&content-id=amzn1.sym.69a9d8c7-1563-43e8-bc18-abd50d05a73a%3Aamzn1.sym.69a9d8c7-1563-43e8-bc18-abd50d05a73a&pf_rd_p=69a9d8c7-1563-43e8-bc18-abd50d05a73a&pf_rd_r=Q7RV122ZYESKKWJ3M4ZN&pd_rd_wg=W7cl3&pd_rd_r=e44330e0-fead-455c-b39c-4387945ff66b&pd_rd_plhdr=t,N/A,N/A,N/A,N/A
N/A,N/A,N/A,N/A,N/A
https://www.amazon.in/Half-Moon-Waterproof-Backpack-Students/dp/B085MHDJ93/ref=sr_1_22?crid=2M096C61O4MLT&keywords=bags&qid=1697703406&sprefix=ba%2Caps%2C283&sr=8-22,"Half Moon 35L Water Resistant 15.6 inch Laptop Bag/ Backpack, Navy Blue | Office Bag for Men and Women with Padded Laptop Compartment | Rain Cover & Reflective Strips",₹399,3.9 out of 5 stars,"17,617"
https://www.amazon.in/Safari-Laptop-Backpack-Raincover-college/dp/B097JH4V5G/ref=sr_1_23?crid=2M096C61O4MLT&keywords=bags&qid=1697703406&sprefix=ba%2Caps%2C283&sr=8-23,"Safari Omega 30L Laptop Backpack with Raincover, school bag for boys and girls, college bag, office bag, travel bag for men and women, Teal",₹699,4.0 out of 5 stars,158
https://www.amazon.in/Amazon-Brand-Presto-Oxo-Biodegradable-Garbage/dp/B0821PYKVK/ref=sr_1_24?crid=2M096C61O4MLT&keywords=bags&qid=1697703406&sprefix=ba%2Caps%2C283&sr=8-24,"Presto! Oxo-Biodegradable Garbage Bags, Large (24 x 32 inches) - 15 bags/roll (Pack of 6, Black, plastic)",₹299,4.3 out of 5 stars,"10,324"
https://www.amazon.in/gp/bestsellers/kitchen/6802467031/ref=sr_bs_8_6802467031_1,"Amazon Brand - Presto! Oxo-Biodegradable Garbage Bags, Medium -(19 x 21 inches) - 30 bags/roll (Pack of 6, Black)",₹289,4.4 out of 5 stars,"35,916"
https://www.amazon.in/Amazon-Brand-Presto-Oxo-Biodegradable-Garbage/dp/B0821PKWBW/ref=sr_1_26?crid=2M096C61O4MLT&keywords=bags&qid=1697703406&sprefix=ba%2Caps%2C283&sr=8-26,"Presto! Oxo-Biodegradable Garbage Bags, Small - 30 bags/roll (Pack of 6, plastic, Black)",₹259,4.3 out of 5 stars,"15,921"
https://www.amazon.in/sspa/click?ie=UTF8&spc=MTo0ODM5ODM2MDkxNDA4NjU2OjE2OTc3MDM0MDY6c3BfbXRmOjIwMTQ2NTQzMDk0NDk4OjowOjo&url=%2FHalf-Moon-Waterproof-Backpack-Students%2Fdp%2FB085MHDJ93%2Fref%3Dsr_1_27_sspa%3Fcrid%3D2M096C61O4MLT%26keywords%3Dbags%26qid%3D1697703406%26sprefix%3Dba%252Caps%252C283%26sr%3D8-27-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9tdGY%26psc%3D1,"Half Moon 35L Water Resistant 15.6 inch Laptop Bag/ Backpack, Navy Blue | Office Bag for Men and Women with Padded Laptop Compartment | Rain Cover & Reflective Strips",₹399,3.9 out of 5 stars,"17,617"
https://www.amazon.in/sspa/click?ie=UTF8&spc=MTo0ODM5ODM2MDkxNDA4NjU2OjE2OTc3MDM0MDY6c3BfbXRmOjMwMDA3MTkxMjcwNDEzMjo6MDo6&url=%2FUrban-Tribe-Laptop-Backpack-Airborne%2Fdp%2FB01LZ6G3KZ%2Fref%3Dsr_1_28_sspa%3Fcrid%3D2M096C61O4MLT%26keywords%3Dbags%26qid%3D1697703406%26sprefix%3Dba%252Caps%252C283%26sr%3D8-28-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9tdGY%26psc%3D1,URBAN TRIBE Airborne 30L Convertible Laptop Backpack for Men and Women | Laptop Bag 15.6 inch | Suitcase/Briefcase Style Backpack,"₹1,287",4.1 out of 5 stars,198
N/A,N/A,N/A,N/A,N/A
https://www.amazon.in/gp/bestsellers/luggage/2917436031/ref=sr_bs_12_2917436031_1,"Mi Step Out 12 L Mini Backpack (Small Size, Red, Water Repellant)",₹229,4.1 out of 5 stars,"10,282"
https://www.amazon.in/gp/bestsellers/luggage/2917444031/ref=sr_bs_13_2917444031_1,"Mi Step Out 12 L Mini Backpack (Small Size, Black, Water Repellant)",₹229,4.1 out of 5 stars,"10,282"
https://www.amazon.in/ADISA-Womens-Girls-Party-Crossbody/dp/B0B2WBJ2H8/ref=sr_1_31?crid=2M096C61O4MLT&keywords=bags&qid=1697703406&sprefix=ba%2Caps%2C283&sr=8-31,ADISA Women's Girls Party Sling Bag Crossbody,₹309,4.0 out of 5 stars,690
https://www.amazon.in/American-Tourister-BACKPACK-COMPARTMENT-ORGANIZER/dp/B0BTD4S4XF/ref=sr_1_32?crid=2M096C61O4MLT&keywords=bags&qid=1697703406&sprefix=ba%2Caps%2C283&sr=8-32,American Tourister Valex 28 Ltrs Large Laptop Backpack with Bottle Pocket and Front Organizer- Black,"₹1,399",4.3 out of 5 stars,"1,349"
https://www.amazon.in/TRUE-EMPEROR-charging-college-CAPTAIN/dp/B0C6HZDWRQ/ref=sr_1_33?crid=2M096C61O4MLT&keywords=bags&qid=1697703406&sprefix=ba%2Caps%2C283&sr=8-33,"TRUE HUMAN® EMPEROR 15.6 inch laptop bag with USB charging port Laptop bag,office bag, college bags anti theft (CAPTAIN)",₹529,3.7 out of 5 stars,39
https://www.amazon.in/Arctic-Fox-Backpack-Charging-Laptop/dp/B089QBD333/ref=sr_1_34?crid=2M096C61O4MLT&keywords=bags&qid=1697703406&sprefix=ba%2Caps%2C283&sr=8-34,Arctic Fox Slope Anti Theft 23 L Backpack with USB Charging Port 15 Inch Laptop Backpack (Marble Black),"₹1,299",4.5 out of 5 stars,"4,532"
https://www.amazon.in/ADISA-Laptop-Backpack-Office-College/dp/B09TPX22NF/ref=sr_1_35?crid=2M096C61O4MLT&keywords=bags&qid=1697703406&sprefix=ba%2Caps%2C283&sr=8-35,ADISA 15.6 inch laptop backpack office bag college travel back pack 32 Ltrs,₹399,3.9 out of 5 stars,"1,400"
https://www.amazon.in/ADISA-Laptop-Backpack-Office-College/dp/B0BPVCBFM7/ref=sr_1_36?crid=2M096C61O4MLT&keywords=bags&qid=1697703406&sprefix=ba%2Caps%2C283&sr=8-36,ADISA 32L large laptop backpack office bag college travel back pack with rain cover,₹549,3.8 out of 5 stars,502
https://www.amazon.in/sspa/click?ie=UTF8&spc=MTo0ODM5ODM2MDkxNDA4NjU2OjE2OTc3MDM0MDY6c3BfYnRmOjMwMDA2Nzg4NzQxNjIzMjo6MDo6&url=%2FLaptops-College-Backpack-Charging-Anti-Theft%2Fdp%2FB0C6639P8P%2Fref%3Dsr_1_37_sspa%3Fcrid%3D2M096C61O4MLT%26keywords%3Dbags%26qid%3D1697703406%26sprefix%3Dba%252Caps%252C283%26sr%3D8-37-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9idGY%26psc%3D1,Amazon Basics Laptop Bag for 15.6 Inch Laptops | College/Travel Backpack with USB Charging Port and Anti-Theft Pocket | 23 L,"₹1,009",4.4 out of 5 stars,138
https://www.amazon.in/sspa/click?ie=UTF8&spc=MTo0ODM5ODM2MDkxNDA4NjU2OjE2OTc3MDM0MDY6c3BfYnRmOjMwMDA3MDY3MDgyOTYzMjo6MDo6&url=%2FTabelito-NEXA-Backpack-Business-Compartment%2Fdp%2FB0C2D3YR7T%2Fref%3Dsr_1_38_sspa%3Fcrid%3D2M096C61O4MLT%26keywords%3Dbags%26qid%3D1697703406%26sprefix%3Dba%252Caps%252C283%26sr%3D8-38-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9idGY%26psc%3D1,"Tabelito® NEXA 3O L Water Resistant Laptop/College/Office/School/Travel/Business Bag, Unisex Backpack for Men Women Fits Up to 15.6 Inch Laptop Notebook",₹349,4.0 out of 5 stars,177
https://www.amazon.inhttps://aax-eu.amazon.in/x/c/RFIsBLZyjdmhbfb_k5apmlsAAAGLRwIqyQMAAAH2AQBvbm9fdHhuX2JpZDMgICBvbm9fdHhuX2ltcDEgICBHWhe7/https://www.amazon.in/dp/B085MHDJ93?pd_rd_i=B085MHDJ93&pf_rd_p=b8850c25-1899-4ec1-b48d-2d7f1e0c24d3&pf_rd_r=Q7RV122ZYESKKWJ3M4ZN&pd_rd_wg=unYtV&pd_rd_w=FsM7t&pd_rd_r=41a107dc-9721-4694-87d4-0c4a5beebd3e,"Half Moon 35L Water Resistant 15.6 inch Laptop Bag/ Backpack, Navy Blue | Office Bag for Men and Women with Padded Laptop Compartment | Rain Cover & Reflective Strips",₹399,3.9 out of 5 stars,"17,617"
https://www.amazon.in/s/?k=bags+for+girls&ref=sugsr_0&pd_rd_w=Cr61I&content-id=amzn1.sym.1c7db1d2-1fe9-496b-8f07-8ed64c022066:amzn1.sym.1c7db1d2-1fe9-496b-8f07-8ed64c022066&pf_rd_p=1c7db1d2-1fe9-496b-8f07-8ed64c022066&pf_rd_r=Q7RV122ZYESKKWJ3M4ZN&pd_rd_wg=unYtV&pd_rd_r=41a107dc-9721-4694-87d4-0c4a5beebd3e&qid=1697703406,N/A,N/A,N/A,"
                                                    bags for girls
                                                "
N/A,N/A,N/A,N/A,N/A
https://www.amazon.inhttps://aax-eu.amazon.in/x/c/RI8PxGC2fYuhMqNpoMWWn_EAAAGLRwIr3AMAAAH2AQBvbm9fdHhuX2JpZDMgICBvbm9fdHhuX2ltcDEgICAIV1BA/https://www.amazon.in/stores/page/7FE733E7-187E-4048-8C03-67AE8576CE47/?_encoding=UTF8&store_ref=SB_A07939642TX396QDGJ365&pd_rd_plhdr=t&aaxitk=b3c89bd497b9d8d01e8b6f311ca51d3c&hsa_cr_id=0&lp_asins=B097QP6L5K%2CB097L4GWB3%2CB097QPK65R&lp_query=bags&lp_slot=desktop-hsa-3psl&ref_=sbx_be_s_3psl_mbd_mb0_bkgd&pd_rd_w=Jr8qs&content-id=amzn1.sym.f1a4d09d-a292-48da-a86f-03294c9a41ef%3Aamzn1.sym.f1a4d09d-a292-48da-a86f-03294c9a41ef&pf_rd_p=f1a4d09d-a292-48da-a86f-03294c9a41ef&pf_rd_r=Q7RV122ZYESKKWJ3M4ZN&pd_rd_wg=8qMPe&pd_rd_r=b325bf12-085f-4ec7-b7b3-86dd2bef9222,N/A,N/A,N/A,N/A
https://www.amazon.in/gp/help/customer/display.html?nodeId=201889520,N/A,N/A,N/A, or 
N/A,N/A,N/A,N/A,N/A
https://www.amazon.inhttps://aax-eu.amazon.in/x/c/RFMxEaelfP2AxUG5jV2jbY0AAAGLRwI_8wMAAAH2AQBvbm9fdHhuX2JpZDIgICBvbm9fdHhuX2ltcDEgICABLMfH/https://www.amazon.in/stores/page/F9D396EE-E390-4FE8-83F6-BC2E3E22E889/?_encoding=UTF8&store_ref=SB_A023768317CECF6DTD1GN&pd_rd_plhdr=t&aaxitk=8a1c43dec62dcee4ba26dd7b0ae104a0&hsa_cr_id=4204063520902&lp_asins=B0B5CLQFZD%2CB0BTYWHLXP&lp_query=bags&lp_slot=auto-sparkle-hsa-tetris&ref_=sbx_be_s_sparkle_lsi4d_bkgd&pd_rd_w=YMxbs&content-id=amzn1.sym.bc0e77cc-908d-4121-87d3-b355b997dda7%3Aamzn1.sym.bc0e77cc-908d-4121-87d3-b355b997dda7&pf_rd_p=bc0e77cc-908d-4121-87d3-b355b997dda7&pf_rd_r=XQ6SD1V1MKCJH0PNB2V9&pd_rd_wg=IdU1L&pd_rd_r=a4e7ff2d-dd6b-463b-b670-d614d4cf7653,N/A,₹399,N/A,N/A
N/A,Price and other details may vary based on product size and colour.,N/A,N/A,Price and other details may vary based on product size and colour.
https://www.amazon.in/sspa/click?ie=UTF8&spc=MTozNzU5NTUwOTQzNjQyNjU2OjE2OTc3MDM0MTE6c3BfYXRmX25leHQ6MjAwOTI1MjU5Nzk2OTg6OjA6Og&url=%2FNumber-Backpack-Compartment-Charging-Organizer%2Fdp%2FB09VTCNN75%2Fref%3Dsr_1_33_sspa%3Fcrid%3D2M096C61O4MLT%26keywords%3Dbags%26qid%3D1697703411%26sprefix%3Dba%252Caps%252C283%26sr%3D8-33-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9hdGZfbmV4dA%26psc%3D1,"FUR JADEN Anti Theft Number Lock Backpack Bag with 15.6 Inch Laptop Compartment, USB Charging Port & Organizer Pocket for Men Women Boys Girls",₹639,4.1 out of 5 stars,"6,682"
https://www.amazon.in/sspa/click?ie=UTF8&spc=MTozNzU5NTUwOTQzNjQyNjU2OjE2OTc3MDM0MTE6c3BfYXRmX25leHQ6MjAxMTgxODc0MDg3OTg6OjA6Og&url=%2FSemi-Hard-Anti-Theft-Backpack-Waterproof-Charging%2Fdp%2FB07X399726%2Fref%3Dsr_1_34_sspa%3Fcrid%3D2M096C61O4MLT%26keywords%3Dbags%26qid%3D1697703411%26sprefix%3Dba%252Caps%252C283%26sr%3D8-34-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9hdGZfbmV4dA%26psc%3D1,"Arctic Hunter Gaming Backpack Bag for 15.6 inch Laptop, Biking Backpack, Water-Resistant Stylish Semi-Hard Armored Backpack with USB Port for Men and Women Daily Use Students, Black","₹2,491",4.4 out of 5 stars,204
https://www.amazon.in/Gear-Classic-Casual-Backpack-BKPCAMPS80304/dp/B019FBEJCO/ref=sr_1_35?crid=2M096C61O4MLT&keywords=bags&qid=1697703411&sprefix=ba%2Caps%2C283&sr=8-35,Gear Campus8 25L Medium Water Resistant School Bag/Casual Backpack/Daypack/College Bag/for Men/Women - Green Grey,₹595,4.1 out of 5 stars,"1,293"
https://www.amazon.in/American-Tourister-BACKPACK-COMPARTMENT-ORGANIZER/dp/B0BTD4FK9G/ref=sr_1_36?crid=2M096C61O4MLT&keywords=bags&qid=1697703411&sprefix=ba%2Caps%2C283&sr=8-36,American Tourister Valex 28 Ltrs Large Laptop Backpack with Bottle Pocket and Front Organizer- Blue,"₹1,298",4.2 out of 5 stars,928
https://www.amazon.in/ADISA-Casual-Backpack-College-BP046-NAV_Navy/dp/B0BX3QFVSM/ref=sr_1_37?crid=2M096C61O4MLT&keywords=bags&qid=1697703411&sprefix=ba%2Caps%2C283&sr=8-37,ADISA 31 Ltrs Casual Backpack School College Bag Pack,₹349,3.9 out of 5 stars,354
https://www.amazon.inhttps://aax-eu.amazon.in/x/c/RNxdkSCt9NXiiPJ1B3pWvuwAAAGLRwI_8wMAAAH2AQBvbm9fdHhuX2JpZDIgICBvbm9fdHhuX2ltcDEgICDyiTK7/https://www.amazon.in/dp/B0BRNP6M1D/?_encoding=UTF8&pd_rd_i=B0BRNP6M1D&ref_=sbv_search_btf&pd_rd_w=gOBSs&content-id=amzn1.sym.69a9d8c7-1563-43e8-bc18-abd50d05a73a%3Aamzn1.sym.69a9d8c7-1563-43e8-bc18-abd50d05a73a&pf_rd_p=69a9d8c7-1563-43e8-bc18-abd50d05a73a&pf_rd_r=XQ6SD1V1MKCJH0PNB2V9&pd_rd_wg=h2U8N&pd_rd_r=23dc240f-dfdb-46b1-8325-b7b59c9e116c&pd_rd_plhdr=t,N/A,N/A,N/A,N/A
N/A,N/A,N/A,N/A,N/A
https://www.amazon.in/Zipline-Nexa-Resistant-Bagpack-Backpack/dp/B08WQ668WJ/ref=sr_1_38?crid=2M096C61O4MLT&keywords=bags&qid=1697703411&sprefix=ba%2Caps%2C283&sr=8-38,Zipline Unisex Casual Polyester 36 L Backpack School Bag Women Men Boys Girls Children Daypack College Bag Book School Sports Bag,₹843,3.6 out of 5 stars,"1,045"
https://www.amazon.in/Half-Moon-Hercules-Travelling-Compartment/dp/B0CJ3FDW3K/ref=sr_1_39?crid=2M096C61O4MLT&keywords=bags&qid=1697703411&sprefix=ba%2Caps%2C283&sr=8-39,Half Moon Hercules 55L Travelling Laptop Bag/Rucksack Backpack for Luggage Travel Journey Trekking Hiking Bags for Men Women Boys and Girls with Laptop Compartment & Rain Cover (Black),₹689,5.0 out of 5 stars,4
https://www.amazon.in/Puma-Ltrs-Cms-Backpack-7837402_Grey/dp/B089T98TKG/ref=sr_1_40?crid=2M096C61O4MLT&keywords=bags&qid=1697703411&sprefix=ba%2Caps%2C283&sr=8-40,Puma Unisex Gym Bag IND,₹619,4.0 out of 5 stars,500
https://www.amazon.in/Newtone-Premium-OXO-Biodegradable-Garbage/dp/B08M5S2NQM/ref=sr_1_41?crid=2M096C61O4MLT&keywords=bags&qid=1697703411&sprefix=ba%2Caps%2C283&sr=8-41,Newtone Premium OXO -Biodegradable Garbage Bags Size 17 X 19 Inches (Small) 180 Bags (6 Rolls) Dustbin Bag/Trash Bag - Green Color,₹182,4.2 out of 5 stars,"1,677"
https://www.amazon.in/ADISA-BP005-Weight-Casual-Backpack/dp/B07F3X45WZ/ref=sr_1_42?crid=2M096C61O4MLT&keywords=bags&qid=1697703411&sprefix=ba%2Caps%2C283&sr=8-42,ADISA Light Weight Laptop Backpack 32 Ltrs,₹449,4.0 out of 5 stars,"6,219"
https://www.amazon.in/sspa/click?ie=UTF8&spc=MTozNzU5NTUwOTQzNjQyNjU2OjE2OTc3MDM0MTE6c3BfbXRmOjIwMTI3MTY0MTMyNzk4OjowOjo&url=%2FFUR-JADEN-Backpack-Accessories-Organiser%2Fdp%2FB0BSHBH9K2%2Fref%3Dsr_1_43_sspa%3Fcrid%3D2M096C61O4MLT%26keywords%3Dbags%26qid%3D1697703411%26sprefix%3Dba%252Caps%252C283%26sr%3D8-43-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9tdGY%26psc%3D1,"FUR JADEN 15.6 Inch Smart Laptop Backpack Bag With USB Charging Port, Anti Theft Pocket and Accessories Organiser for Men Women Boys Girls","₹1,199",4.1 out of 5 stars,870
https://www.amazon.in/sspa/click?ie=UTF8&spc=MTozNzU5NTUwOTQzNjQyNjU2OjE2OTc3MDM0MTE6c3BfbXRmOjMwMDA2ODYwMjU1MTMzMjo6MDo6&url=%2FGenie-Flamenco2-Backpack-Compatible-Resistant%2Fdp%2FB08YF9VHTY%2Fref%3Dsr_1_44_sspa%3Fcrid%3D2M096C61O4MLT%26keywords%3Dbags%26qid%3D1697703411%26sprefix%3Dba%252Caps%252C283%26sr%3D8-44-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9tdGY%26psc%3D1,Genie Flamenco2 Casual Backpacks for Women,₹649,4.4 out of 5 stars,"1,633"
https://www.amazon.in/TRAWOC-Backpack-Trekking-Rucksack-Warranty/dp/B0847PGZZM/ref=sr_1_45?crid=2M096C61O4MLT&keywords=bags&qid=1697703411&sprefix=ba%2Caps%2C283&sr=8-45,TRAWOC 80L Travel Backpack for Outdoor Sport Camp Hiking Trekking Bag Camping Rucksack HK007 (PARENT) 1 Year Warranty,"₹2,246",4.4 out of 5 stars,"7,711"
https://www.amazon.in/Frantic-Velvet-School-Nursery-Travelling/dp/B09176PYDR/ref=sr_1_46?crid=2M096C61O4MLT&keywords=bags&qid=1697703411&sprefix=ba%2Caps%2C283&sr=8-46,Frantic Velvet Kids School/Nursery/Picnic/Carry/Travelling Bag - 2 to 5 Year Age,₹259,3.8 out of 5 stars,"3,437"
https://www.amazon.in/Lenovo-Comfortable-Dedicated-Compartment-4X41C94115/dp/B09QCYXZ1H/ref=sr_1_47?crid=2M096C61O4MLT&keywords=bags&qid=1697703411&sprefix=ba%2Caps%2C283&sr=8-47,"Lenovo 16-inch Value Lite Backpack, Comfortable, Padded Back Panel, Slim and Sleek, Dedicated Laptop Compartment, Padded Shoulder Straps for Optimal Comfort and Ergonomic Support (4X41C94115)",₹649,4.6 out of 5 stars,24
https://www.amazon.in/WALKENT-Stylish-Premium-Leather-Waterproof/dp/B09Q172X7J/ref=sr_1_48?crid=2M096C61O4MLT&keywords=bags&qid=1697703411&sprefix=ba%2Caps%2C283&sr=8-48,"WALKENT Stylish 15.6"" Large Laptop Bag | Premium Leather | Flap & Zipper Closure | Waterproof | USB | Side Pockets |for Men, Women, Office, College - Ritzy (28 LTR, 1 Main Compartment)","₹2,751",4.3 out of 5 stars,175
https://www.amazon.in/Impulse-Diggy-Backpack-Resistant-Green/dp/B0CJHVCZZV/ref=sr_1_49?crid=2M096C61O4MLT&keywords=bags&qid=1697703411&sprefix=ba%2Caps%2C283&sr=8-49,Impulse Diggy 35L Laptop Backpack/Office Bag/School Bag/College Bag/Business Bag/Travel Backpack Water Resistant Fits Up to 16 Inch Laptop with 1 Year Warranty,₹399,4.0 out of 5 stars,22
https://www.amazon.in/Red-Lemon-Backpack-Multifunctional-Charcoal/dp/B0BGSV19KZ/ref=sr_1_50?crid=2M096C61O4MLT&keywords=bags&qid=1697703411&sprefix=ba%2Caps%2C283&sr=8-50,"Red Lemon Swiss Cut Design 15.6 Inch Smart Laptop Backpack Bag With USB Charging Port, Anti Theft Pocket and Accessories Organiser for Men Women Boys Girls","₹1,597",4.3 out of 5 stars,"1,324"
https://www.amazon.in/Ezee-Garbage-Bag-inches-Pieces/dp/B06VX8YR6Q/ref=sr_1_51?crid=2M096C61O4MLT&keywords=bags&qid=1697703411&sprefix=ba%2Caps%2C283&sr=8-51,Ezee Black Medium Garbage Bags 90 Pcs | 19 X 21 Inch | 30 Pcs x Pack of 3 | Dustbin Trash Bag,₹155,4.2 out of 5 stars,"28,701"
https://www.amazon.in/Skybags-Cardiff-Polyester-Travel-DFCAR55BLU/dp/B073JYDK7P/ref=sr_1_52?crid=2M096C61O4MLT&keywords=bags&qid=1697703411&sprefix=ba%2Caps%2C283&sr=8-52,Skybags Cardiff Polyester 55 Cms Travel Duffle Bag (Blue),"₹1,099",4.2 out of 5 stars,"9,963"
https://www.amazon.in/sspa/click?ie=UTF8&spc=MTozNzU5NTUwOTQzNjQyNjU2OjE2OTc3MDM0MTE6c3BfYnRmOjIwMDQ4NjU3MzgzMjk4OjowOjo&url=%2FHalf-Moon-Resistant-Backpack-Compartment%2Fdp%2FB09T2TCSW7%2Fref%3Dsr_1_53_sspa%3Fcrid%3D2M096C61O4MLT%26keywords%3Dbags%26qid%3D1697703411%26sprefix%3Dba%252Caps%252C283%26sr%3D8-53-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9idGY%26psc%3D1,Half Moon 34 L Water Resistant 15.6 inch Laptop Bag/Backpack for Men Women Boys Girls/Office School College with Padded Laptop Compartment (Grey),₹489,3.9 out of 5 stars,"1,416"
https://www.amazon.in/sspa/click?ie=UTF8&spc=MTozNzU5NTUwOTQzNjQyNjU2OjE2OTc3MDM0MTE6c3BfYnRmOjMwMDAzNTY5NDU0MDUzMjo6MDo6&url=%2FWALKENT-External-Waterproof-Backpack-Cushioned%2Fdp%2FB0BRYDXSHP%2Fref%3Dsr_1_54_sspa%3Fcrid%3D2M096C61O4MLT%26keywords%3Dbags%26qid%3D1697703411%26sprefix%3Dba%252Caps%252C283%26sr%3D8-54-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9idGY%26psc%3D1,"WALKENT Premium 15.6 Inch Laptop Bag | External USB | Waterproof Backpack | Cushioned Straps | Multi Pockets | For Office, College, Men, Women - Urban, 28 Ltrs","₹2,990",N/A,M.R.P: 
https://www.amazon.inhttps://aax-eu.amazon.in/x/c/RBy4sABhX_woc0RywjO43iQAAAGLRwI_6QMAAAH2AQBvbm9fdHhuX2JpZDMgICBvbm9fdHhuX2ltcDEgICAFb_Jj/https://www.amazon.in/dp/B085MHDJ93?pd_rd_i=B085MHDJ93&pf_rd_p=b8850c25-1899-4ec1-b48d-2d7f1e0c24d3&pf_rd_r=XQ6SD1V1MKCJH0PNB2V9&pd_rd_wg=V7TGv&pd_rd_w=daBMr&pd_rd_r=e398e900-e215-4caa-8e33-98a1e73840ff,"Half Moon 35L Water Resistant 15.6 inch Laptop Bag/ Backpack, Navy Blue | Office Bag for Men and Women with Padded Laptop Compartment | Rain Cover & Reflective Strips",₹399,3.9 out of 5 stars,"17,617"
https://www.amazon.in/s/?k=bags+for+girls&ref=sugsr_0&pd_rd_w=QUiCQ&content-id=amzn1.sym.1c7db1d2-1fe9-496b-8f07-8ed64c022066:amzn1.sym.1c7db1d2-1fe9-496b-8f07-8ed64c022066&pf_rd_p=1c7db1d2-1fe9-496b-8f07-8ed64c022066&pf_rd_r=XQ6SD1V1MKCJH0PNB2V9&pd_rd_wg=V7TGv&pd_rd_r=e398e900-e215-4caa-8e33-98a1e73840ff&qid=1697703411,N/A,N/A,N/A,"
                                                    bags for girls
                                                "
N/A,N/A,N/A,N/A,N/A
https://www.amazon.inhttps://aax-eu.amazon.in/x/c/RBqpc0JlVI7YQvWQS1mjjJoAAAGLRwJBHwMAAAH2AQBvbm9fdHhuX2JpZDIgICBvbm9fdHhuX2ltcDEgICCXmvfs/https://www.amazon.in/stores/page/BD89625B-9B8B-4FA2-9100-7D28DCD60124/?_encoding=UTF8&store_ref=SB_A02989951PNX85RC2VAM1&pd_rd_plhdr=t&aaxitk=9b4d97025ddcf8818736ec4db280fb30&hsa_cr_id=0&lp_asins=B097QPK65R%2CB0983T3S7F%2CB097JHPL4C&lp_query=bags&lp_slot=desktop-hsa-3psl&ref_=sbx_be_s_3psl_mbd_mb0_bkgd&pd_rd_w=0lSgs&content-id=amzn1.sym.f1a4d09d-a292-48da-a86f-03294c9a41ef%3Aamzn1.sym.f1a4d09d-a292-48da-a86f-03294c9a41ef&pf_rd_p=f1a4d09d-a292-48da-a86f-03294c9a41ef&pf_rd_r=XQ6SD1V1MKCJH0PNB2V9&pd_rd_wg=nvow2&pd_rd_r=3d7c501d-298b-4c34-9d4c-d82c2a31142e,N/A,N/A,N/A,N/A
https://www.amazon.in/gp/help/customer/display.html?nodeId=201889520,N/A,N/A,N/A, or 
N/A,N/A,N/A,N/A,N/A
https://www.amazon.inhttps://aax-eu.amazon.in/x/c/RDUVUkDIPh2cCqOOFIB2YwAAAAGLRwJaBAMAAAH2AQBvbm9fdHhuX2JpZDMgICBvbm9fdHhuX2ltcDEgICBg4ZnS/https://www.amazon.in/stores/page/7FE733E7-187E-4048-8C03-67AE8576CE47/?_encoding=UTF8&store_ref=SB_A07939642TX396QDGJ365&pd_rd_plhdr=t&aaxitk=b3c89bd497b9d8d01e8b6f311ca51d3c&hsa_cr_id=0&lp_asins=B097QP6L5K%2CB097L4GWB3%2CB097QPK65R&lp_query=bags&lp_slot=auto-sparkle-hsa-tetris&ref_=sbx_be_s_sparkle_sccd_bkgd&pd_rd_w=S9MKO&content-id=amzn1.sym.bc0e77cc-908d-4121-87d3-b355b997dda7%3Aamzn1.sym.bc0e77cc-908d-4121-87d3-b355b997dda7&pf_rd_p=bc0e77cc-908d-4121-87d3-b355b997dda7&pf_rd_r=Z15WXR3Q8N5M9WA2CV50&pd_rd_wg=q8GK0&pd_rd_r=00cc0b9f-59d5-43f5-a5ab-19c3dd13ba44,N/A,"₹1,799",N/A,N/A
N/A,Price and other details may vary based on product size and colour.,N/A,N/A,Price and other details may vary based on product size and colour.
